province,electorialDistrictNumber,party,points
ประจวบคีรีขันธ์,3,เพื่อชาติ,335
ประจวบคีรีขันธ์,3,ประชาธิปไตยใหม่,305
ประจวบคีรีขันธ์,3,ประชาภิวัฒน์,300
ประจวบคีรีขันธ์,3,ครูไทยเพื่อประชาชน,225
ประจวบคีรีขันธ์,3,พลังธรรมใหม่,205
ประจวบคีรีขันธ์,3,พลเมืองไทย,197
ประจวบคีรีขันธ์,3,พลังท้องถิ่นไท,195
ประจวบคีรีขันธ์,3,เครือข่ายชาวนาแห่งประเทศไทย,195
ประจวบคีรีขันธ์,3,พลังชาติไทย,172
ประจวบคีรีขันธ์,3,ประชาธรรมไทย,131
ประจวบคีรีขันธ์,3,พลังไทยรักไทย,66
ประจวบคีรีขันธ์,3,ประชานิยม,65
ประจวบคีรีขันธ์,3,ภราดรภาพ,65
ประจวบคีรีขันธ์,3,พลังปวงชนไทย,59
ประจวบคีรีขันธ์,3,แผ่นดินธรรม,55
ประจวบคีรีขันธ์,3,ไทรักธรรม,49
ประจวบคีรีขันธ์,3,ประชาชนปฏิรูป,45
ประจวบคีรีขันธ์,3,ภาคีเครือข่ายไทย,45
ประจวบคีรีขันธ์,3,ไทยรักษาชาติ,0
ปราจีนบุรี,1,ภูมิใจไทย,37454
ปราจีนบุรี,1,พลังประชารัฐ,22986
ปราจีนบุรี,1,ก้าวไกล,13861
ปราจีนบุรี,1,เพื่อไทย,13232
ปราจีนบุรี,1,ประชาธิปัตย์,3170
ปราจีนบุรี,1,เสรีรวมไทย,1702
ปราจีนบุรี,1,เศรษฐกิจใหม่,1248
ปราจีนบุรี,1,รวมพลังประชาชาติไทย,728
ปราจีนบุรี,1,เพื่อชาติ,550
ปราจีนบุรี,1,ทางเลือกใหม่,312
ปราจีนบุรี,1,พลเมืองไทย,280
ปราจีนบุรี,1,รักษ์ผืนป่าประเทศไทย,247
ปราจีนบุรี,1,ประชาชนปฏิรูป,153
ปราจีนบุรี,1,พลังท้องถิ่นไท,129
ปราจีนบุรี,1,ประชาภิวัฒน์,119
ปราจีนบุรี,1,ประชานิยม,103
ปราจีนบุรี,1,ไทรักธรรม,103
ปราจีนบุรี,1,ครูไทยเพื่อประชาชน,93
ปราจีนบุรี,1,ประชาธิปไตยใหม่,62
ปราจีนบุรี,1,ประชาไทย,55
ปราจีนบุรี,1,พลังชาติไทย,48
ปราจีนบุรี,1,มหาชน,47
ปราจีนบุรี,1,เพื่อนไทย,0
ปราจีนบุรี,2,ภูมิใจไทย,34359
ปราจีนบุรี,2,เพื่อไทย,18298
ปราจีนบุรี,2,ก้าวไกล,16575
ปราจีนบุรี,2,พลังประชารัฐ,13219
ปราจีนบุรี,2,ประชาธิปัตย์,7902
ปราจีนบุรี,2,เสรีรวมไทย,2144
ปราจีนบุรี,2,เศรษฐกิจใหม่,1143
ปราจีนบุรี,2,รวมพลังประชาชาติไทย,573
ปราจีนบุรี,2,ประชาไทย,535
ปราจีนบุรี,2,เพื่อชาติ,400
ปราจีนบุรี,2,ทางเลือกใหม่,317
ปราจีนบุรี,2,พลังท้องถิ่นไท,249
ปราจีนบุรี,2,ประชาชนปฏิรูป,233
ปราจีนบุรี,2,รักษ์ผืนป่าประเทศไทย,151
ปราจีนบุรี,2,พลเมืองไทย,114
ปราจีนบุรี,2,ครูไทยเพื่อประชาชน,105
ปราจีนบุรี,2,ประชาภิวัฒน์,84
ปราจีนบุรี,2,ประชาธิปไตยใหม่,83
ปราจีนบุรี,2,ภราดรภาพ,82
ปราจีนบุรี,2,ไทรักธรรม,70
ปราจีนบุรี,2,เพื่อแผ่นดิน,60
ปราจีนบุรี,2,พลังชาติไทย,55
ปราจีนบุรี,2,ประชานิยม,34
ปราจีนบุรี,2,มหาชน,34
ปราจีนบุรี,2,ไทยรักษาชาติ,0
ปราจีนบุรี,2,เพื่อนไทย,0
ปราจีนบุรี,3,ภูมิใจไทย,36266
ปราจีนบุรี,3,เพื่อไทย,22160
ปราจีนบุรี,3,ก้าวไกล,10843
ปราจีนบุรี,3,พลังประชารัฐ,9137
ปราจีนบุรี,3,ประชาธิปัตย์,3282
ปราจีนบุรี,3,เพื่อชาติ,2434
ปราจีนบุรี,3,เสรีรวมไทย,1328
ปราจีนบุรี,3,รวมพลังประชาชาติไทย,649
ปราจีนบุรี,3,เศรษฐกิจใหม่,630
ปราจีนบุรี,3,ทางเลือกใหม่,454
ปราจีนบุรี,3,ชาติไทยพัฒนา,427
ปราจีนบุรี,3,พลังท้องถิ่นไท,330
ปราจีนบุรี,3,รักษ์ผืนป่าประเทศไทย,322
ปราจีนบุรี,3,ประชาภิวัฒน์,309
ปราจีนบุรี,3,คนธรรมดาแห่งประเทศไทย,208
ปราจีนบุรี,3,พลเมืองไทย,181
ปราจีนบุรี,3,พลังประชาธิปไตย,143
ปราจีนบุรี,3,พลังชาติไทย,140
ปราจีนบุรี,3,ประชาธิปไตยใหม่,136
ปราจีนบุรี,3,มหาชน,83
ปราจีนบุรี,3,ประชานิยม,62
ปราจีนบุรี,3,ไทรักธรรม,53
ปราจีนบุรี,3,เพื่อนไทย,0
ปัตตานี,1,ประชาธิปัตย์,19883
ปัตตานี,1,ประชาชาติ,15233
ปัตตานี,1,ชาติไทยพัฒนา,13614
ปัตตานี,1,ภูมิใจไทย,13487
ปัตตานี,1,ก้าวไกล,11951
ปัตตานี,1,รวมพลังประชาชาติไทย,11095
ปัตตานี,1,พลังประชารัฐ,5673
ปัตตานี,1,เพื่อไทย,1421
ปัตตานี,1,เสรีรวมไทย,857
ปัตตานี,1,เศรษฐกิจใหม่,826
ปัตตานี,1,คลองไทย,333
ปัตตานี,1,พลังท้องถิ่นไท,292
ปัตตานี,1,ชาติพัฒนา,255
ปัตตานี,1,ถิ่นกาขาวชาววิไล,178
ปัตตานี,1,ครูไทยเพื่อประชาชน,136
ปัตตานี,1,เพื่อแผ่นดิน,132
ปัตตานี,1,พลังไทยรักไทย,128
ปัตตานี,1,พลังชาติไทย,110
ปัตตานี,1,ประชาชนปฏิรูป,83
ปัตตานี,1,เพื่อชาติ,77
ปัตตานี,1,ประชาธิปไตยใหม่,73
ปัตตานี,1,พลเมืองไทย,73
ปัตตานี,1,แผ่นดินธรรม,61
ปัตตานี,1,รักษ์ผืนป่าประเทศไทย,59
ปัตตานี,1,พลังสังคม,58
ปัตตานี,1,ประชานิยม,55
ปัตตานี,1,ประชาภิวัฒน์,52
ปัตตานี,1,พลังประชาธิปไตย,46
ปัตตานี,1,เพื่อธรรม,43
ปัตตานี,1,ภูมิพลังเกษตรกรไทย,29
ปัตตานี,1,ไทรักธรรม,26
ปัตตานี,1,ภราดรภาพ,24
ปัตตานี,1,ไทยธรรม,20
ปัตตานี,1,พลังไทยรักชาติ,17
ปัตตานี,1,ไทยรักษาชาติ,0
ปัตตานี,1,ประชาไทย,0
ปัตตานี,2,ภูมิใจไทย,17652
ปัตตานี,2,ประชาชาติ,17218
ปัตตานี,2,รวมพลังประชาชาติไทย,14918
ปัตตานี,2,ประชาธิปัตย์,12885
ปัตตานี,2,ก้าวไกล,6936
ปัตตานี,2,พลังท้องถิ่นไท,5667
ปัตตานี,2,พลังประชารัฐ,3923
ปัตตานี,2,เสรีรวมไทย,1137
ปัตตานี,2,ชาติไทยพัฒนา,857
ปัตตานี,2,พลังชาติไทย,499
ปัตตานี,2,เศรษฐกิจใหม่,344
ปัตตานี,2,แผ่นดินธรรม,305
ปัตตานี,2,คลองไทย,272
ปัตตานี,2,เพื่อธรรม,267
ปัตตานี,2,พลังไทยรักไทย,214
ปัตตานี,2,ประชาธิปไตยใหม่,210
ปัตตานี,2,พลังประชาธิปไตย,197
ปัตตานี,2,เพื่อชาติ,188
ปัตตานี,2,รักษ์ผืนป่าประเทศไทย,187
ปัตตานี,2,ไทรักธรรม,183
ปัตตานี,2,ถิ่นกาขาวชาววิไล,177
ปัตตานี,2,เพื่อแผ่นดิน,150
ปัตตานี,2,สยามพัฒนา,116
ปัตตานี,2,ครูไทยเพื่อประชาชน,94
ปัตตานี,2,ประชาธรรมไทย,84
ปัตตานี,2,ประชาภิวัฒน์,81
ปัตตานี,2,ไทยธรรม,76
ปัตตานี,2,พลังไทสร้างชาติ,75
ปัตตานี,2,ประชาไทย,66
ปัตตานี,2,ประชานิยม,56
ปัตตานี,2,ภูมิพลังเกษตรกรไทย,50
ปัตตานี,2,พลังสังคม,30
ปัตตานี,2,ภราดรภาพ,24
ปัตตานี,2,ไทยรักษาชาติ,0
ปัตตานี,3,ประชาชาติ,36799
ปัตตานี,3,ภูมิใจไทย,18109
ปัตตานี,3,พลังประชารัฐ,11740
ปัตตานี,3,ประชาธิปัตย์,9980
ปัตตานี,3,ก้าวไกล,6742
ปัตตานี,3,รวมพลังประชาชาติไทย,2322
ปัตตานี,3,เพื่อไทย,810
ปัตตานี,3,เสรีรวมไทย,632
ปัตตานี,3,ชาติไทยพัฒนา,483
ปัตตานี,3,แผ่นดินธรรม,459
ปัตตานี,3,พลังท้องถิ่นไท,282
ปัตตานี,3,ชาติพัฒนา,269
ปัตตานี,3,เพื่อแผ่นดิน,232
ปัตตานี,3,รักษ์ผืนป่าประเทศไทย,211
ปัตตานี,3,พลังชาติไทย,177
ปัตตานี,3,ภูมิพลังเกษตรกรไทย,168
ปัตตานี,3,เศรษฐกิจใหม่,160
ปัตตานี,3,ประชาภิวัฒน์,150
ปัตตานี,3,เพื่อชาติ,140
ปัตตานี,3,คลองไทย,97
ปัตตานี,3,พลังประชาธิปไตย,83
ปัตตานี,3,เพื่อธรรม,69
ปัตตานี,3,ทางเลือกใหม่,63
ปัตตานี,3,ไทยธรรม,62
ปัตตานี,3,พลังไทยรักไทย,60
ปัตตานี,3,ถิ่นกาขาวชาววิไล,52
ปัตตานี,3,พลังไทยรักชาติ,50
ปัตตานี,3,ครูไทยเพื่อประชาชน,49
ปัตตานี,3,ประชาธิปไตยใหม่,47
ปัตตานี,3,ประชาไทย,45
ปัตตานี,3,ไทรักธรรม,42
ปัตตานี,3,ภราดรภาพ,39
ปัตตานี,3,ประชาธรรมไทย,35
ปัตตานี,3,พลเมืองไทย,26
ปัตตานี,3,ประชานิยม,23
ปัตตานี,3,ไทยรักษาชาติ,0
ปัตตานี,4,ประชาชาติ,29323
ปัตตานี,4,พลังประชารัฐ,15718
ปัตตานี,4,ภูมิใจไทย,12623
ปัตตานี,4,รวมพลังประชาชาติไทย,8636
ปัตตานี,4,ประชาธิปัตย์,7685
ปัตตานี,4,ก้าวไกล,6741
ปัตตานี,4,เสรีรวมไทย,485
ปัตตานี,4,ชาติไทยพัฒนา,392
ปัตตานี,4,เศรษฐกิจใหม่,328
ปัตตานี,4,ชาติพัฒนา,326
ปัตตานี,4,พลังท้องถิ่นไท,309
ปัตตานี,4,ครูไทยเพื่อประชาชน,228
ปัตตานี,4,ประชาธิปไตยใหม่,222
ปัตตานี,4,ไทยธรรม,207
ปัตตานี,4,พลังประชาธิปไตย,162
ปัตตานี,4,เพื่อชาติ,147
ปัตตานี,4,พลังสังคม,135
ปัตตานี,4,รักษ์ผืนป่าประเทศไทย,132
ปัตตานี,4,เพื่อธรรม,117
ปัตตานี,4,พลังชาติไทย,110
ปัตตานี,4,พลังไทยรักไทย,95
ปัตตานี,4,คลองไทย,91
ปัตตานี,4,พลเมืองไทย,85
ปัตตานี,4,ประชาธรรมไทย,75
ปัตตานี,4,ประชานิยม,60
ปัตตานี,4,ประชาภิวัฒน์,58
ปัตตานี,4,ถิ่นกาขาวชาววิไล,49
ปัตตานี,4,ประชาไทย,39
ปัตตานี,4,เพื่อแผ่นดิน,34
ปัตตานี,4,แผ่นดินธรรม,34
ปัตตานี,4,พลังไทยรักชาติ,26
ปัตตานี,4,ไทรักธรรม,25
ปัตตานี,4,ภราดรภาพ,12
ปัตตานี,4,ไทยรักษาชาติ,0
พระนครศรีอยุธยา,1,ภูมิใจไทย,33632
พระนครศรีอยุธยา,1,เพื่อไทย,25164
พระนครศรีอยุธยา,1,ก้าวไกล,22016
พระนครศรีอยุธยา,1,เสรีรวมไทย,6261
พระนครศรีอยุธยา,1,ประชาธิปัตย์,6198
พระนครศรีอยุธยา,1,รวมพลังประชาชาติไทย,3490
พระนครศรีอยุธยา,1,ไทยศรีวิไลย์,506
พระนครศรีอยุธยา,1,ชาติไทยพัฒนา,422
พระนครศรีอยุธยา,1,ประชาธรรมไทย,330
พระนครศรีอยุธยา,1,เครือข่ายชาวนาแห่งประเทศไทย,302
พระนครศรีอยุธยา,1,พลังท้องถิ่นไท,269
พระนครศรีอยุธยา,1,รักษ์ผืนป่าประเทศไทย,269
พระนครศรีอยุธยา,1,ชาติพัฒนา,255
พระนครศรีอยุธยา,1,ประชาธิปไตยใหม่,246
พระนครศรีอยุธยา,1,ประชาชนปฏิรูป,207
พระนครศรีอยุธยา,1,พลังชาติไทย,177
พระนครศรีอยุธยา,1,เพื่อชาติ,102
พระนครศรีอยุธยา,1,รวมใจไทย,98
พระนครศรีอยุธยา,1,ภาคีเครือข่ายไทย,97
พระนครศรีอยุธยา,1,พลังแรงงานไทย,88
พระนครศรีอยุธยา,1,ไทรักธรรม,78
พระนครศรีอยุธยา,1,ประชาภิวัฒน์,72
พระนครศรีอยุธยา,1,ประชานิยม,53
พระนครศรีอยุธยา,1,ไทยธรรม,40
พระนครศรีอยุธยา,1,ภราดรภาพ,37
พระนครศรีอยุธยา,1,พลังประชารัฐ,0
พระนครศรีอยุธยา,1,เพื่อนไทย,0
พระนครศรีอยุธยา,2,เพื่อไทย,34309
พระนครศรีอยุธยา,2,ภูมิใจไทย,27423
พระนครศรีอยุธยา,2,พลังประชารัฐ,24831
พระนครศรีอยุธยา,2,ก้าวไกล,17995
พระนครศรีอยุธยา,2,ประชาธิปัตย์,3342
พระนครศรีอยุธยา,2,เสรีรวมไทย,1703
พระนครศรีอยุธยา,2,เศรษฐกิจใหม่,1568
พระนครศรีอยุธยา,2,ชาติไทยพัฒนา,640
พระนครศรีอยุธยา,2,ทางเลือกใหม่,590
พระนครศรีอยุธยา,2,รวมใจไทย,445
พระนครศรีอยุธยา,2,พลังท้องถิ่นไท,346
พระนครศรีอยุธยา,2,ไทรักธรรม,333
พระนครศรีอยุธยา,2,รวมพลังประชาชาติไทย,243
พระนครศรีอยุธยา,2,พลังครูไทย,226
พระนครศรีอยุธยา,2,พลเมืองไทย,224
พระนครศรีอยุธยา,2,รักษ์ผืนป่าประเทศไทย,221
พระนครศรีอยุธยา,2,ประชานิยม,192
พระนครศรีอยุธยา,2,ภราดรภาพ,192
พระนครศรีอยุธยา,2,พลังชาติไทย,186
พระนครศรีอยุธยา,2,ชาติพัฒนา,171
พระนครศรีอยุธยา,2,เพื่อชาติ,158
พระนครศรีอยุธยา,2,พลังประชาธิปไตย,105
พระนครศรีอยุธยา,2,เครือข่ายชาวนาแห่งประเทศไทย,99
พระนครศรีอยุธยา,2,ประชาชนปฏิรูป,69
พระนครศรีอยุธยา,2,ประชาธิปไตยใหม่,66
พระนครศรีอยุธยา,2,ประชาธรรมไทย,51
พระนครศรีอยุธยา,2,ประชาภิวัฒน์,49
พระนครศรีอยุธยา,3,ภูมิใจไทย,61916
พระนครศรีอยุธยา,3,เพื่อไทย,37635
พระนครศรีอยุธยา,3,ก้าวไกล,20442
พระนครศรีอยุธยา,3,พลังประชารัฐ,11610
พระนครศรีอยุธยา,3,ประชาธิปัตย์,3907
พระนครศรีอยุธยา,3,เสรีรวมไทย,2116
พระนครศรีอยุธยา,3,รวมพลังประชาชาติไทย,431
พระนครศรีอยุธยา,3,พลังท้องถิ่นไท,410
พระนครศรีอยุธยา,3,ไทยศรีวิไลย์,375
พระนครศรีอยุธยา,3,รักษ์ผืนป่าประเทศไทย,334
พระนครศรีอยุธยา,3,ประชาชาติ,259
พระนครศรีอยุธยา,3,ชาติพัฒนา,217
พระนครศรีอยุธยา,3,ประชาภิวัฒน์,155
พระนครศรีอยุธยา,3,เพื่อชาติ,155
พระนครศรีอยุธยา,3,รวมใจไทย,133
พระนครศรีอยุธยา,3,พลังประชาธิปไตย,130
พระนครศรีอยุธยา,3,ชาติไทยพัฒนา,122
พระนครศรีอยุธยา,3,เครือข่ายชาวนาแห่งประเทศไทย,112
พระนครศรีอยุธยา,3,ประชาธิปไตยใหม่,94
พระนครศรีอยุธยา,3,พลังชาติไทย,85
พระนครศรีอยุธยา,3,พลังปวงชนไทย,80
พระนครศรีอยุธยา,3,ไทรักธรรม,70
พระนครศรีอยุธยา,3,ประชาธรรมไทย,57
พระนครศรีอยุธยา,3,ประชานิยม,52
พระนครศรีอยุธยา,3,ประชาชนปฏิรูป,50
พระนครศรีอยุธยา,3,ภาคีเครือข่ายไทย,38
พระนครศรีอยุธยา,4,เพื่อไทย,50646
พระนครศรีอยุธยา,4,พลังประชารัฐ,34105
พระนครศรีอยุธยา,4,ก้าวไกล,16938
พระนครศรีอยุธยา,4,ประชาธิปัตย์,4002
พระนครศรีอยุธยา,4,เสรีรวมไทย,2056
พระนครศรีอยุธยา,4,ภูมิใจไทย,1975
พระนครศรีอยุธยา,4,เศรษฐกิจใหม่,1150
พระนครศรีอยุธยา,4,รวมพลังประชาชาติไทย,720
พระนครศรีอยุธยา,4,ชาติพัฒนา,671
พระนครศรีอยุธยา,4,พลังท้องถิ่นไท,616
พระนครศรีอยุธยา,4,ทางเลือกใหม่,544
พระนครศรีอยุธยา,4,พลังไทยรักชาติ,430
พระนครศรีอยุธยา,4,รวมใจไทย,319
พระนครศรีอยุธยา,4,ประชาภิวัฒน์,244
พระนครศรีอยุธยา,4,ชาติไทยพัฒนา,191
พระนครศรีอยุธยา,4,ประชาชนปฏิรูป,183
พระนครศรีอยุธยา,4,พลังชาติไทย,179
พระนครศรีอยุธยา,4,ประชานิยม,172
พระนครศรีอยุธยา,4,เครือข่ายชาวนาแห่งประเทศไทย,171
พระนครศรีอยุธยา,4,ประชาธิปไตยใหม่,154
พระนครศรีอยุธยา,4,รักษ์ผืนป่าประเทศไทย,151
พระนครศรีอยุธยา,4,พลังประชาธิปไตย,146
พระนครศรีอยุธยา,4,ประชาธรรมไทย,141
พระนครศรีอยุธยา,4,ประชาไทย,127
พระนครศรีอยุธยา,4,เพื่อชาติ,120
พระนครศรีอยุธยา,4,ไทรักธรรม,83
พระนครศรีอยุธยา,4,ภาคีเครือข่ายไทย,57
พระนครศรีอยุธยา,4,เพื่อนไทย,0
พะเยา,1,พลังประชารัฐ,52417
พะเยา,1,เพื่อไทย,21971
พะเยา,1,ก้าวไกล,16326
พะเยา,1,ประชาธิปัตย์,2462
พะเยา,1,เสรีรวมไทย,1220
พะเยา,1,เศรษฐกิจใหม่,798
พะเยา,1,เพื่อแผ่นดิน,414
พะเยา,1,เพื่อชาติ,304
พะเยา,1,ภูมิใจไทย,260
พะเยา,1,พลังท้องถิ่นไท,253
พะเยา,1,รวมใจไทย,242
พะเยา,1,พลังปวงชนไทย,221
พะเยา,1,ประชาภิวัฒน์,208
พะเยา,1,แผ่นดินธรรม,199
พะเยา,1,ครูไทยเพื่อประชาชน,181
พะเยา,1,ไทยศรีวิไลย์,167
พะเยา,1,ภราดรภาพ,157
พะเยา,1,ชาติพันธุ์ไทย,156
พะเยา,1,รักษ์ผืนป่าประเทศไทย,154
พะเยา,1,พลังไทยรักไทย,142
พะเยา,1,ประชาธรรมไทย,135
พะเยา,1,ประชานิยม,134
พะเยา,1,ประชาชนปฏิรูป,117
พะเยา,1,รวมพลังประชาชาติไทย,115
พะเยา,1,พลังชาติไทย,112
พะเยา,1,ประชากรไทย,28
พะเยา,1,ไทรักธรรม,28
พะเยา,2,เพื่อไทย,37503
พะเยา,2,พลังประชารัฐ,27017
พะเยา,2,ก้าวไกล,19008
พะเยา,2,เสรีรวมไทย,2026
พะเยา,2,ประชาธิปัตย์,2023
พะเยา,2,เศรษฐกิจใหม่,883
พะเยา,2,ประชาชาติ,602
พะเยา,2,เพื่อชาติ,542
พะเยา,2,ภราดรภาพ,429
พะเยา,2,พลังท้องถิ่นไท,420
พะเยา,2,รวมพลังประชาชาติไทย,329
พะเยา,2,ชาติพันธุ์ไทย,312
พะเยา,2,ภูมิใจไทย,287
พะเยา,2,พลังปวงชนไทย,234
พะเยา,2,รักษ์ผืนป่าประเทศไทย,212
พะเยา,2,ประชาภิวัฒน์,211
พะเยา,2,พลังชาติไทย,170
พะเยา,2,ไทยศรีวิไลย์,170
พะเยา,2,รวมใจไทย,158
พะเยา,2,ประชานิยม,147
พะเยา,2,ครูไทยเพื่อประชาชน,147
พะเยา,2,พลังไทยรักไทย,131
พะเยา,2,ประชากรไทย,128
พะเยา,2,ประชาชนปฏิรูป,97
พะเยา,2,เพื่อแผ่นดิน,81
พะเยา,2,ไทรักธรรม,79
พะเยา,2,พลังประชาธิปไตย,75
พะเยา,2,พลังแผ่นดินทอง,49
พะเยา,3,พลังประชารัฐ,41755
พะเยา,3,เพื่อไทย,30761
พะเยา,3,ก้าวไกล,13259
พะเยา,3,ประชาธิปัตย์,3244
พะเยา,3,เพื่อชาติ,2426
พะเยา,3,เสรีรวมไทย,969
พะเยา,3,เศรษฐกิจใหม่,596
พะเยา,3,ประชาชาติ,497
พะเยา,3,พลังปวงชนไทย,469
พะเยา,3,เพื่อแผ่นดิน,445
พะเยา,3,พลังท้องถิ่นไท,374
พะเยา,3,รวมใจไทย,310
พะเยา,3,ประชานิยม,292
พะเยา,3,ภูมิใจไทย,230
พะเยา,3,รวมพลังประชาชาติไทย,219
พะเยา,3,พลังชาติไทย,215
พะเยา,3,ภราดรภาพ,188
พะเยา,3,รักษ์ผืนป่าประเทศไทย,178
พะเยา,3,ครูไทยเพื่อประชาชน,166
พะเยา,3,ไทยศรีวิไลย์,150
พะเยา,3,ผึ้งหลวง,124
พะเยา,3,พลังไทยรักไทย,115
พะเยา,3,ประชาชนปฏิรูป,101
พะเยา,3,ชาติพันธุ์ไทย,87
พะเยา,3,ไทรักธรรม,86
พะเยา,3,พลังประชาธิปไตย,83
พะเยา,3,ประชาไทย,79
พะเยา,3,ประชากรไทย,69
พะเยา,3,ประชาธรรมไทย,60
พะเยา,3,ประชาภิวัฒน์,0
พังงา,1,ประชาธิปัตย์,59816
พังงา,1,พลังประชารัฐ,31793
พังงา,1,ก้าวไกล,24296
พังงา,1,เสรีรวมไทย,4332
พังงา,1,ประชาชาติ,4094
พังงา,1,ภูมิใจไทย,3299
พังงา,1,เพื่อชาติ,2123
พังงา,1,เศรษฐกิจใหม่,1874
พังงา,1,รวมพลังประชาชาติไทย,1701
พังงา,1,รักษ์ผืนป่าประเทศไทย,1433
พังงา,1,ชาติไทยพัฒนา,1257
พังงา,1,ประชานิยม,1107
พังงา,1,กรีน,687
พังงา,1,พลังท้องถิ่นไท,614
พังงา,1,พลังชาติไทย,569
พังงา,1,พลังปวงชนไทย,557
พังงา,1,ถิ่นกาขาวชาววิไล,535
พังงา,1,พลังไทยรักไทย,533
พังงา,1,ประชาภิวัฒน์,489
พังงา,1,ไทยศรีวิไลย์,435
พังงา,1,ประชาชนปฏิรูป,429
พังงา,1,พลังธรรมใหม่,427
พังงา,1,เพื่อแผ่นดิน,421
พังงา,1,พลังไทสร้างชาติ,402
พังงา,1,ภราดรภาพ,314
พังงา,1,พลังสังคม,287
พังงา,1,ครูไทยเพื่อประชาชน,238
พังงา,1,ความหวังใหม่,228
พังงา,1,พลังศรัทธา,175
พังงา,1,คลองไทย,170
พังงา,1,ไทรักธรรม,158
พังงา,1,ไทยรักษาชาติ,0
พังงา,1,เพื่อธรรม,0
พัทลุง,1,ภูมิใจไทย,40518
พัทลุง,1,ประชาธิปัตย์,30760
พัทลุง,1,พลังประชารัฐ,12168
พัทลุง,1,ก้าวไกล,9753
พัทลุง,1,เสรีรวมไทย,1256
พัทลุง,1,รวมพลังประชาชาติไทย,916
พัทลุง,1,เศรษฐกิจใหม่,848
พัทลุง,1,คลองไทย,812
พัทลุง,1,ชาติไทยพัฒนา,666
พัทลุง,1,พลังท้องถิ่นไท,475
พัทลุง,1,เพื่อธรรม,432
พัทลุง,1,ประชาชาติ,370
พัทลุง,1,ภูมิพลังเกษตรกรไทย,364
พัทลุง,1,พลังไทสร้างชาติ,357
พัทลุง,1,พลังสังคม,351
พัทลุง,1,ไทยศรีวิไลย์,341
พัทลุง,1,พลังศรัทธา,337
พัทลุง,1,พลังชาติไทย,305
พัทลุง,1,ประชาภิวัฒน์,254
พัทลุง,1,เพื่อชาติ,185
พัทลุง,1,ประชานิยม,159
พัทลุง,1,พลังไทยรักไทย,136
พัทลุง,1,ครูไทยเพื่อประชาชน,104
พัทลุง,1,พลเมืองไทย,104
พัทลุง,1,เพื่อแผ่นดิน,102
พัทลุง,1,ชาติพัฒนา,96
พัทลุง,1,ประชาชนปฏิรูป,95
พัทลุง,1,พลังธรรมใหม่,86
พัทลุง,1,ถิ่นกาขาวชาววิไล,57
พัทลุง,1,ประชาธรรมไทย,46
พัทลุง,1,ไทรักธรรม,42
พัทลุง,1,แทนคุณแผ่นดิน,41
พัทลุง,1,พลังปวงชนไทย,26
พัทลุง,1,ไทยรักษาชาติ,0
พัทลุง,1,รักษ์ผืนป่าประเทศไทย,0
พัทลุง,1,ประชาไทย,0
พัทลุง,2,ภูมิใจไทย,47584
พัทลุง,2,ประชาธิปัตย์,22428
พัทลุง,2,พลังประชารัฐ,10309
พัทลุง,2,ก้าวไกล,6539
พัทลุง,2,เพื่อไทย,3297
พัทลุง,2,เสรีรวมไทย,2606
พัทลุง,2,คลองไทย,1978
พัทลุง,2,ประชาชาติ,1688
พัทลุง,2,เศรษฐกิจใหม่,1060
พัทลุง,2,ชาติไทยพัฒนา,974
พัทลุง,2,ชาติพัฒนา,804
พัทลุง,2,รวมพลังประชาชาติไทย,652
พัทลุง,2,พลังท้องถิ่นไท,597
พัทลุง,2,พลังชาติไทย,502
พัทลุง,2,พลังธรรมใหม่,452
พัทลุง,2,พลังไทสร้างชาติ,428
พัทลุง,2,ประชาธรรมไทย,406
พัทลุง,2,รักษ์ผืนป่าประเทศไทย,334
พัทลุง,2,ไทยศรีวิไลย์,287
พัทลุง,2,พลังปวงชนไทย,251
พัทลุง,2,พลังสังคม,239
พัทลุง,2,เพื่อธรรม,173
พัทลุง,2,ประชานิยม,160
พัทลุง,2,เพื่อแผ่นดิน,126
พัทลุง,2,เพื่อชาติ,125
พัทลุง,2,พลังศรัทธา,92
พัทลุง,2,ครูไทยเพื่อประชาชน,91
พัทลุง,2,แทนคุณแผ่นดิน,84
พัทลุง,2,ประชาไทย,76
พัทลุง,2,ประชาชนปฏิรูป,63
พัทลุง,2,ประชาภิวัฒน์,55
พัทลุง,2,ภาคีเครือข่ายไทย,52
พัทลุง,2,พลังไทยรักไทย,46
พัทลุง,2,ไทรักธรรม,39
พัทลุง,2,ไทยรักษาชาติ,0
พัทลุง,3,ประชาธิปัตย์,34406
พัทลุง,3,ภูมิใจไทย,31555
พัทลุง,3,พลังประชารัฐ,14144
พัทลุง,3,ก้าวไกล,8766
พัทลุง,3,พลเมืองไทย,5127
พัทลุง,3,ประชาชาติ,4282
พัทลุง,3,ชาติไทยพัฒนา,2582
พัทลุง,3,เสรีรวมไทย,1997
พัทลุง,3,พลังท้องถิ่นไท,1308
พัทลุง,3,เศรษฐกิจใหม่,955
พัทลุง,3,พลังชาติไทย,934
พัทลุง,3,รวมพลังประชาชาติไทย,841
พัทลุง,3,ประชาธรรมไทย,780
พัทลุง,3,แทนคุณแผ่นดิน,503
พัทลุง,3,คลองไทย,481
พัทลุง,3,ประชาไทย,469
พัทลุง,3,ทางเลือกใหม่,406
พัทลุง,3,ชาติพัฒนา,381
พัทลุง,3,พลังธรรมใหม่,348
พัทลุง,3,พลังไทสร้างชาติ,344
